Код ОЗ,Краткое название ОЗ,Полное название ОЗ ,Адрес ОЗ
2143,ГСВ "АК-ПЕЙИЛ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "АК-ПЕЙИЛ",'Теплоключенский аилкенеш, с.Теплоключенка, 722347, ул. Гагарина, 89'
2144,ГСВ "БАЙЧЕЧЕКЕЙ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "БАЙЧЕЧЕКЕЙ",'Теплоключенский аилкенеш, с.Теплоключенка, 722347, ул. Гагарина, 89'
2147,ЦЕНТР БОРЬБЫ С ТУБЕРКУЛЕЗОМ ИССЫККУЛЬСК.,ИССЫККУЛЬСКИЙ ОБЛАСТНОЙ ЦЕНТР БОРЬБЫ С ТУБЕРКУЛЕЗОМ,'г.Каракол, 722200, ул. Мичурина, 2'
2148,СТОМПОЛИКЛИНИКА ОБЛАСТНАЯ ДЕТСКАЯ,ОБЛАСТНАЯ ДЕТСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА,'г.Каракол, 722200, ул. Абдрахманова, 121'
2149,ФИЛИАЛ АГСВ ИССЫККУЛЬСКИЙ,ИССЫККУЛЬСКИЙ ФИЛИАЛ АССОЦИАЦИИ ГРУПП СЕМЕЙНЫХ ВРАЧЕЙ,'г.Каракол, 722260, ул. Абдрахманова, 132/3'
2151,ФАП "АК-ШИЙРАК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "АК-ШИЙРАК",'Ак-Шыйракский аилкенеш, с.Ак-Шыйрак, ул. Ак-Жол, 4'
2152,ФАП "КАРАКОЛКА",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КАРАКОЛКА",'Кызыл-Сууский аилкенеш, с.Кызыл-Суу, ул. Караколка, б/н'
2153,ФАП "КООЧИ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КООЧИ",'Талды-Сууский аилкенеш, с.Кеочю, 722400, ул. Береке'
2154,ФАП "КОШ-ДЮБЕ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КОШ-ДЮБЕ",'Аралский аилкенеш, с.Кош-Дебе, ул. Токсобаева'
2155,ФАП "ОЙ-БУЛАК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ОЙ-БУЛАК",'Кутургинский аилкенеш, с.Ой-Булак, ул. Новостройка'
2156,ФАП "ТАШ-КЫЯ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ТАШ-КЫЯ",'Челпекский аилкенеш, с.Таш-Кыя, ул. Эгембердиева, 37'
2157,ФАП "ОРТО-ТОКОЙ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ОРТО-ТОКОЙ",'Орто-Токойский поселковый кенеш, пгт.Орто-Токой, ул. Айылчиева, б/н'
2158,ФАП "КАРА-ЖАЛ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КАРА-ЖАЛ",'Кара-Джалский аилкенеш, с.Кара-Джал, ул. Эшимбеков'
2159,ФАП "КЕН-СУУ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КЕН-СУУ",'Сан-Ташский аилкенеш, с.Кен-Суу, ул. Жакыпалы'
2160,ФАП "ОРУКТУ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ОРУКТУ",'Орюктинский аилкенеш, с.Орюктю-Хутор, ул. Тарыхчи, 77'
2161,ФАП "КАРА-КЫЗ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КАРА-КЫЗ",'Кереге-Ташский аилкенеш, с.Пионер, ул. Букеш Эне, б/н'
2162,ФАП "ЭНЧИЛЕШ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЭНЧИЛЕШ",'Нововознесеновский аилкенеш, с.Нововознесеновка, ул. Адамова, 5'
2164,ЦОВП АНАНЬЕВО,ЦЕНТР ОБЩЕ-ВРАЧЕБНОЙ ПРАКТИКИ С.АНАНЬЕВО,'Ананьевский аилкенеш, с.Ананьево, 722101, ул. Советская, 103'
2178,ФАП "ЧЕРИК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЧЕРИК",'Берю-Башский аилкенеш, с.Черик, ул. МТФ, б/н'
2179,ГСВ "ЖАРКЫНБАЕВО",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ЖАРКЫНБАЕВО",'Абдрахмановский аилкенеш, с.Жаркынбаево, ул. Абдрахманова, 100'
2183,ФАП "АК-КОЧКОР",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "АК-КОЧКОР",'Джети-Огузский аилкенеш, с.Ак-Кочкор, ул. Качкынчиев, 10'
2184,ЦОВП ЖЕТЫ-ОГУЗСКОГО РАЙОНА,ЦЕНТР ОБЩЕ-ВРАЧЕБНОЙ ПРАКТИКИ  ЖЕТЫ-ОГУЗСКОГО РАЙОНА,'Кызыл-Сууский аилкенеш, с.Кызыл-Суу, 722400, ул. Комсомольская, 87'
2185,ФАП "МАЯК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "МАЯК",'Иссык-Кельский аилкенеш, с.Иссык-Кель, ул. Ленина, 9'
2186,КАРАКОЛЬСКОЕ ПЧО,КАРАКОЛЬСКОЕ ПРОТИВОЧУМНОЕ ОТДЕЛЕНИЕ РЕСПУБЛИКАНСКОГО ЦЕНТРА,'г.Каракол, 722200, ул. Жамансариева, 144'
2187,ГСВ  "ТИЛЕКМАТ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ  "ТИЛЕКМАТ",'Ак-Дебенский аилкенеш, с.Тилекмат, 722022, ул. Асаналиева'
2188,МЕДИКО-РЕАБИЛ КОМПЛЕКС "ДЕН-СООЛУК",МЕДИКО-РЕАБИЛИТАЦИОННЫЙ  КОМПЛЕКС "ДЕН-СООЛУК",'г.Чолпон-Ата, ул. Акматбай-Ата, 1'
2189,ФАП "КОШ-КОЛ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КОШ-КОЛ",'Тамчынский аилкенеш, с.Кош-Кель, 722119, ул. Урмамбетова, б\н'
2191,ГСВ "АК-ТИЛЕК",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "АК-ТИЛЕК",'Нововознесеновский аилкенеш, с.Боз-Учук, ул. Советская, 34'
2205,ГСВ "НУР",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "НУР",'Кызыл-Сууский аилкенеш, с.Кызыл-Суу, 722400, ул. Комсомольская, 77'
2209,ГСВ "ЖЕТИ-ОГУЗ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ЖЕТИ-ОГУЗ",'Джети-Огузский аилкенеш, с.Джети-Огуз, 722418, ул. Советская, 22'
2210,ГСВ "БАЛТАБАЙ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "БАЛТАБАЙ",'Ырдыкский аилкенеш, с.Алкым, 722416, ул. Достук'
2211,ГСВ "САРУУ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "САРУУ",'Алдашевский аилкенеш (саруусский), с.Саруу, ул. Советская, 112'
2212,ГСВ "ДАРХАН",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ДАРХАН",'Дарканский аилкенеш, с.Даркан, 722400, ул. Орозова'
2213,ГСВ "АК-ТЕРЕК",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "АК-ТЕРЕК",'Джаргылчакский аилкенеш, с.Ак-Терек, ул. Баратбая, 1'
2214,ГСВ "БАРСКООН",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "БАРСКООН",'Барскоонский аилкенеш, с.Барскоон, ул. Гагарина'
2215,ГСВ "ТАМГА",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ТАМГА",'Тамгинский аилкенеш, с.Тамга, 722421, ул. Достук'
2216,ГСВ "ОРГОЧОР",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ОРГОЧОР",'Оргочорский аилкенеш, с.Оргочор, ул. Советская'
2217,ГСВ "ЛИПЕНКА",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ЛИПЕНКА",'Липенский аилкенеш, с.Липенка, ул. подгорная'
2219,ГСВ "ТАМЧЫ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ТАМЧЫ",'Тамчынский аилкенеш, с.Тамчы, ул. Тамчы'
2220,ГСВ "САРЫ-КАМЫШ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "САРЫ-КАМЫШ",'Тору-Айгырский аилкенеш, с.Сары-Камыш, ул. Сары-Камыш'
2225,ГСВ "ЫССЫК-КОЛ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ЫССЫК-КОЛ",'г.Балыкчи, 722300, ул. Жакыпова, 78'
2226,ГСВ "БАКАЙ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "БАКАЙ",'г.Балыкчи, 721900, ул. Иссык-Кульская, 94'
2230,ГСВ "БАКЫТ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "БАКЫТ",'г.Чолпон-Ата, 722315, ул. Советская, 1'
2231,ГСВ "ЧОН-ОРЮКТЮ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ЧОН-ОРЮКТЮ",'Орюктинский аилкенеш, с.Чон-Орюктю, ул. Качкынова'
2232,ГСВ "ВОСТОК",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ВОСТОК",'Ананьевский аилкенеш, с.Ананьево, 722324, ул. Больничная, 4'
2233,ГСВ "АНАНЬЕВО",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "АНАНЬЕВО",
2234,ГСВ "ЧОН-САРЫ-ОЙ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ЧОН-САРЫ-ОЙ",
2235,ГСВ "КАРА-ОЙ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КАРА-ОЙ",
2237,ТЮПСКИЙ РАЙОННЫЙ ЦПЗИГСЭН,ТЮПСКИЙ РАЙОННЫЙ ЦЕНТР ПРОФИЛАКТИКИ ЗАБОЛЕВАНИЯ И ГОСУДАРСТВЕННОГО САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО НАДЗОРА,'Тюпский аилкенеш, с.Тюп, 722400, ул. Ленина, 17'
2249,ГСВ "ТАЛДЫ-СУУ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ТАЛДЫ-СУУ",'Талды-Сууский аилкенеш, с.Талды-Суу, ул. Муканбетова'
2251,ГСВ "АК-БУЛАК",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "АК-БУЛАК",'Ак-Булакский поселковый кенеш, пгт.Ак-Булак, ул. Кайыпбекова, 8'
2252,ГСВ "КУТУРГУ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КУТУРГУ",'Кутургинский аилкенеш, с.Кутургу, ул. Ленина, 60'
2254,ГСВ "САРЫ-КОЛ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "САРЫ-КОЛ",'Михайловский аилкенеш, с.Михайловка, 722337, ул. Шевченко, 32'
2255,ГСВ "АРАЛ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "АРАЛ",'Аралский аилкенеш, с.Арал, ул. Кенжебаева, 15'
2256,ГСВ "САН-ТАШ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "САН-ТАШ",'Сан-Ташский аилкенеш, с.Сан-Таш, ул. Манаса, 41'
2257,ГСВ "ТАСМА",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ТАСМА",'Карасаевский аилкенеш, с.Тасма, ул. Чиргайская, 18'
2258,ГСВ "АРАКЕТ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "АРАКЕТ",'Тюпский аилкенеш, с.Тюп, 722400, ул. Осмонова, 64/2'
2265,ГСВ "ТОГУЗ-БУЛАК",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ТОГУЗ-БУЛАК",'Кель-Терский аилкенеш, с.Тогуз-Булак, ул. Тогуз-Булак'
2266,ГСВ "БУРКУТ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "БУРКУТ",'Болот Мамбетовский аилкенеш, с.Эшперово (Большевик), ул. Эшперова'
2267,ГСВ "БОКОНБАЕВО",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "БОКОНБАЕВО",'Кюн-Чыгышский аилкенеш, с.Боконбаево, ул. Боконбаева'
2269,ГСВ "ТОРТ-КУЛЬ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ТОРТ-КУЛЬ",'Терткульский аилкенеш, с.Терт-Куль, ул. Качкынова'
2270,ГСВ "КАРА-ТАЛАА",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КАРА-ТАЛАА",'Улаколский аилкенеш, с.Кара-Талаа, 722469, ул. Карла Маркса, 1'
2271,ГСВ "КАДЖИ-САЙ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КАДЖИ-САЙ",'Каджи-Сайский поселковый кенеш, пгт.Каджи-Сай, ул. Советская'
2272,ГСВ "КАРА-КОО",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КАРА-КОО",'Ак-Терекский аилкенеш, с.Кара-Коо, ул. Ленина'
2316,ФАП "ДЖЕРГАЛАН",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ДЖЕРГАЛАН",'Джергаланский поселковый кенеш, пгт.Джергалан, ул. Эшинбеков, б/н'
2324,ГСВ "ТЕМИР",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ТЕМИР",'Темировский аилкенеш, с.Темировка, ул. Качкынова'
2325,ГСВ "КОРУМДУ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КОРУМДУ",'Кум-Бельский аилкенеш, с.Корумду, ул. Качкынова'
2326,ГСВ "ГРИГОРЬЕВКА",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ГРИГОРЬЕВКА",'Садыр-аке аилкенеш (григорьевский), с.Григорьевка, 722223, ул. Панфилова'
2327,ГСВ "СЕМЕНОВКА",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "СЕМЕНОВКА",'Семеновский аилкенеш, с.Семеновка, ул. Качкынова'
2328,ГСВ "БОСТЕРИ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "БОСТЕРИ",'Бостеринский аилкенеш, с.Бостери, ул. Качкынова'
2347,МИЦ ИССЫККУЛЬСКИЙ ОБЛАСТНОЙ,ИССЫККУЛЬСКИЙ ОБЛАСТНОЙ МЕДИКО-ИНФОРМАЦИОННЫЙ ЦЕНТР,'г.Каракол, 722200, ул. Тыныстанова, 21'
2439,ЦСМ АК-СУЙСКОГО РАЙОНА,ЦЕНТР СЕМЕЙНОЙ МЕДИЦИНЫ АК-СУЙСКОГО РАЙОНА,'Теплоключенский аилкенеш, с.Теплоключенка, 721800, ул. Гагарина, 89'
2440,ЫСЫККУЛЬСКИЙ ОБЛАСТНОЙ ЦСМ,ЫСЫККУЛЬСКИЙ ОБЛАСТНОЙ ЦЕНТР СЕМЕЙНОЙ МЕДИЦИНЫ,'г.Каракол, 722200, ул. Абдрахманова, 121'
2442,ЦСМ ИССЫК-КУЛЬСКОГО РАЙОНА,ЦЕНТР СЕМЕЙНОЙ МЕДИЦИНЫ ИССЫК-КУЛЬСКОГО РАЙОНА,'г.Чолпон-Ата, 722100, ул. Советская, 1'
2443,ЦСМ ТЮПСКОГО РАЙОНА,ЦЕНТР СЕМЕЙНОЙ МЕДИЦИНЫ ТЮПСКОГО РАЙОНА,'Тюпский аилкенеш, с.Тюп, 722400, ул. Осмонова, 64/2'
2444,ЦСМ ТОНСКОГО РАЙОНА,ЦЕНТР СЕМЕЙНОЙ МЕДИЦИНЫ ТОНСКОГО РАЙОНА,'Кюн-Чыгышский аилкенеш, с.Боконбаево, 722300, ул. Ленина, 75'
2445,ЦСМ "БАЛЫКЧЫ",ЦЕНТР СЕМЕЙНОЙ МЕДИЦИНЫ "БАЛЫКЧЫ",'г.Балыкчи, 721900, ул. Иссык-Кульская, 94'
2446,ТБ ТОНСКАЯ,ТОНСКАЯ ТЕРРИТОРИАЛЬНАЯ БОЛЬНИЦА,'Кюн-Чыгышский аилкенеш, с.Боконбаево, 722300, ул. Ленина, 89'
2447,ТБ БАЛЫКЧИНСКАЯ,БАЛЫКЧИНСКАЯ ТЕРРИТОРИАЛЬНАЯ БОЛЬНИЦА,'г.Балыкчи, 721900, ул. Иссык-Кульская, 94'
2448,ТБ ТЮПСКАЯ,ТЮПСКАЯ ТЕРРИТОРИАЛЬНАЯ БОЛЬНИЦА,'Тюпский аилкенеш, с.Тюп, 722400, ул. Боронбая, 17'
2449,ТБ ИССЫК-КУЛЬСКАЯ,ИССЫК-КУЛЬСКАЯ ТЕРРИТОРИАЛЬНАЯ БОЛЬНИЦА,'г.Чолпон-Ата, 722100, ул. Советская, 1'
3000,СТОМПОЛИКЛИНИКА АКСЫЙСКАЯ РАЙОННАЯ,АКСЫЙСКАЯ РАЙОННАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА,'Караванский аилкенеш, с.Кербен, 715707, ул. Уметалиева, 153'
3001,СТОМПОЛИКЛИНИКА НООКЕНСКОГО РАЙОНА,СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА НООКЕНСКОГО РАЙОНА,'Массынский аилкенеш, с.Массы, 715620, ул. Ленина, 2'
3003,ФАП "КАРА-СУУ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КАРА-СУУ",
3004,ФАП "ГУМКАНА",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ГУМКАНА",
3005,ФАП "ТАЛДЫ-БУЛАК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ТАЛДЫ-БУЛАК",
3006,ФАП "БАЙ-МУНДУЗ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "БАЙ-МУНДУЗ",
3008,ФАП "ФРУНЗЕ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ФРУНЗЕ",'Кара-Дарыянский аилкенеш, с.Арал, 721329, ул. Осмонова'
3010,АКСЫЙСКИЙ РАЙОННЫЙ ЦПЗИГСЭН,АКСЫЙСКИЙ РАЙОННЫЙ ЦЕНТР ПРОФИЛАКТИКИ ЗАБОЛЕВАНИЯ И ГОСУДАРСТВЕННОГО САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО НАДЗОРА,'Караванский аилкенеш, с.Кербен, 715700, ул. Уметалиева, 124'
3011,БАЗАР-КОРГОНСКИЙ РАЙОННЫЙ ЦПЗИГСЭН,БАЗАР-КОРГОНСКИЙ РАЙОННЫЙ ЦЕНТР ПРОФИЛАКТИКИ ЗАБОЛЕВАНИЯ И ГОСУДАРСТВЕННОГО САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО НАДЗОРА,'Базар-Коргонский аилкенеш, с.Базар-Коргон, 715639, ул. Бекмата Осмонова'
3012,ТОГУЗ-ТОРОУСКИЙ РАЙОННЫЙ ЦПЗИГСЭН,ТОГУЗ-ТОРОУСКИЙ РАЙОННЫЙ ЦЕНТР ПРОФИЛАКТИКИ ЗАБОЛЕВАНИЯ И ГОСУДАРСТВЕННОГО САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО НАДЗОРА,'Каргалыкский аилкенеш, с.Казарман, 722660, ул. Кожалиева'
3013,КАРА-КУЛЬСКИЙ ГОРОДСКОЙ ЦПЗИГСЭН,КАРА-КУЛЬСКИЙ ГОРОДСКОЙ ЦЕНТР ПРОФИЛАКТИКИ ЗАБОЛЕВАНИЯ И ГОСУДАРСТВЕННОГО САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО НАДЗОРА,'г.Кара-Куль, 715434, ул. Сабирова, 107'
3015,ОМИЦ ЖАЛАЛ-АБАДСКИЙ,ЖАЛАЛ-АБАДСКИЙ ОБЛАСТНОЙ МЕДИКО-ИНФОРМАЦИОННЫЙ ЦЕНТР,'г.Джалал-Абад, 715600, ул. Тайгараева, 6/14'
3016,ТБ АКСЫЙСКАЯ,АКСЫЙСКАЯ ТЕРРИТОРИАЛЬНАЯ БОЛЬНИЦА,'Караванский аилкенеш, с.Кербен, 720600, ул. Уметалиева, 120'
3017,ГСВ "СУМСАР",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "СУМСАР",'Сумсарский поселковый кенеш, пгт.Сумсар, ул. Кундуз-Тебе'
3021,МЕЖОБЛАСТНАЯ ТУБЕРКУЛЕЗНАЯ  "ШАКАФТАР",МЕЖОБЛАСТНАЯ ПРОТИВОТУБЕРКУЛЕЗНАЯ  БОЛЬНИЦА ПОСЕЛКА ШЕКАФТАР,'Сумсарский поселковый кенеш, пгт.Сумсар, ул. Ленина, 23'
3024,БАЗАРКОРГОНСКИЙ МЕЖРАЙОН РЕАБ.ЦЕНТР,БАЗАРКОРГОНСКИЙ МЕЖРАЙОННЫЙ  РЕАБЛИТАЦИОННЫЙ ЦЕНТР,
3025,ФАП "УСТУКАН",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "УСТУКАН",'Караванский аилкенеш, с.Устукан, 720600, ул. Осмонова'
3026,ФАП "ЖАЙЫК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЖАЙЫК",
3027,ФАП "ТОРУК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ТОРУК",
3028,ФАП "ТАШТАК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ТАШТАК",
3029,ФАП "МУНДУЗ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "МУНДУЗ",
3030,ЦОВП ТОГУЗТОРОУСКИЙ,ТОГУЗТОРОУСКИЙ ЦЕНТР ОБЩЕВРАЧЕБНОЙ ПРАКТИКИ,'Каргалыкский аилкенеш, с.Казарман, 722660, ул. Жээналиева, 44'
3031,ЦОВП ЧАТКАЛЬСКИЙ,ЧАТКАЛЬСКИЙ ЦЕНТР ОБЩЕВРАЧЕБНОЙ ПРАКТИКИ,'Каныш-Кыянский аилкенеш, с.Каныш-Кыя, 715727, ул. Кошбаев'
3032,КДО,КОНСУЛЬТАТИВНО-ДИАГНОСТИЧЕСКОЕ ОТДЕЛЕНИЕ,'г.Джалал-Абад, 720907, ул. Жени-Жок, 46'
3033,ФАП "КУРАМА",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КУРАМА",'Бюргендинский аилкенеш, с.Ноошкен, 715627, ул. Курама'
3034,ФТБ "КОКСЕРЕК",УЧАТСКОВАЯ БОЛЬНИЦА "КОКСЕРЕК",
3035,ФАП "КЫЗЫЛ-СУУ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КЫЗЫЛ-СУУ",
3036,ФТБ "КОШТОБО",ФИЛИАЛ ТЕРРИТОРИАЛЬНОЙ БОЛЬНИЦЫ "КОШТОБО",
3037,ФТБ  "АКСУУ",ФИЛИАЛ ТЕРРИТОРИАЛЬНОЙ БОЛЬНИЦЫ  "АКСУУ",
3043,ЦОВП Г.КАРАКУЛЬ,КАРАКУЛЬСКИЙ ЦЕНТР ОБЩЕВРАЧЕБНОЙ ПРАКТИКИ,'г.Кара-Куль, 715434, ул. Сабирова, 2'
3044,ЦОВП ШАМАЛДЫСАЙ,ШАМАЛДЫСАЙСКИЙ ЦЕНТР ОБЩЕВРАЧЕБНОЙ ПРАКТИКИ,'Шамалды-Сайский поселковый кенеш, пгт.Шамалды-Сай, 721408, ул. Нарынская, 1'
3045,ЦОВП КОКЖАНГАК,КОКЖАНГАКСКИЙ ЦЕНТР ОБЩЕВРАЧЕБНОЙ ПРАКТИКИ,'г.Кок-Жангак, 715610, ул. Октябрьская, 3'
3046,ГСВ №8,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №8,'г.Джалал-Абад, 720907, ул. Жениш'
3047,ФАП "ЧАЛДЫВАР",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЧАЛДЫВАР",'Топ-Джангакский аилкенеш, с.Кара-Суу, 720607, участок Чалдывар'
3048,ФАП "ТОПОРУК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ТОПОРУК",'Топ-Джангакский аилкенеш, с.Кара-Суу, 720603, участок Топорук'
3049,ФАП "ЖЫЛКОЛ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЖЫЛКОЛ",'Топ-Джангакский аилкенеш, с.Кара-Суу, 720612, участок Жылкол'
3050,ФАП "ЖЕТИГЕН",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЖЕТИГЕН",'Караванский аилкенеш, с.Кербен, 720600, участок жетиген'
3051,ФАП "ТОРКАМЫШ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ТОРКАМЫШ",'Кара-Джыгачский аилкенеш, с.Торкамыш, 720606, участок Торкамыш'
3052,ФАП "КОКОНДУК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КОКОНДУК",'Бюргендинский аилкенеш, с.Ноошкен, ул. Коммунизм'
3053,ФАП "ЭСКИ-КОЧКОРАТА",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЭСКИ-КОЧКОРАТА",'Момбековский аилкенеш, с.Момбеково, ул. Эски-Кочкората'
3054,ЮЖ  ЦЕНТР СЕРДЕЧНОСОСУДИСТОЙ ХИРУРГИИ,ЮЖНЫЙ РЕГИОНАЛЬНЫЙ НАУЧНЫЙ ЦЕНТР СЕРДЕЧНОСОСУДИСТОЙ ХИРУРГИИ,'г.Джалал-Абад, 720901, ул. Глинки, 22'
3055,РЕСПУБ  ПСИХИАТ. БОЛЬНИЦА  КЫЗЫЛ-ДЖАР,РЕСПУБЛИКАНСКАЯ ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА  КЫЗЫЛ-ДЖАР,'Кызыл-Джарский поселковый кенеш, пгт.Кызыл-Джар, ул. Карла Маркса, 23'
3056,ФАП "САРЫТАЛА",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "САРЫТАЛА",
3057,ФАП "ТАШТАК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ТАШТАК",
3058,ФАП "КОШАЛМУРУТ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КОШАЛМУРУТ",
3059,ЖАЛАЛАБАТСКИЙ ОБЛ.ЦЕНТР ПСИХИЧ. ЗДОРОВЬЯ,ЖАЛАЛАБАТСКИЙ ОБЛАСТНОЙ ЦЕНТР ПСИХИЧЕСКОГО ЗДОРОВЬЯ,'г.Джалал-Абад, 715601, ул. Пушкина, 148а'
3060,ФАП "КЫЗЫЛ-АСКЕР",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КЫЗЫЛ-АСКЕР",'Сакалдинский аилкенеш, с.Сакалды, участок Кагазды'
3061,ФАП "БОЗЧЫЧКАН",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "БОЗЧЫЧКАН",
3062,ФАП "ЖАНЫАЧЫ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЖАНЫАЧЫ",
